Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
316,13684498,kargneq,"2025-11-06 07:44:51",0.99282,2,kargneq
317,12887910,"Karan A. Patel","2025-10-12 20:50:39",0.99043,1,thekapiswild
318,14578727,harharmahadev11111111111,"2025-10-22 17:26:41",0.98803,3,harharmahadev111
319,14578739,"Yogesh Cheedalla","2025-10-22 17:12:43",0.98803,2,yogeshcheedalla
320,14166040,"Sunny Nguyen","2025-11-12 01:47:45",0.98803,3,sunnynguyensanjoseca
321,14583765,dhjack,"2025-11-03 07:25:33",0.98803,68,dhjack
322,14585198,"ItsMe zik","2025-10-23 12:06:10",0.98803,8,itsmezik
323,14586799,xlr81050f,"2025-10-23 14:44:16",0.98803,2,jayendrajeetchauhan
324,14593944,"Arkan Ghanchi","2025-10-24 13:09:45",0.98803,2,arkanghanchi
325,14600156,"Mohd Raiyan","2025-10-25 16:14:23",0.98803,1,mohdraiyan72
326,14587441,Piyush_Pattanayak_25,"2025-10-25 16:18:28",0.98803,2,piyushpattanayak25
327,14601277,AyushAlpha05,"2025-10-26 02:38:37",0.98803,15,ayushalpha05
328,14467915,AnVuva,"2025-10-27 05:47:38",0.98803,18,anvuva
329,14612009,Spydon,"2025-10-27 19:07:16",0.98803,1,spydon
330,9405078,ARON,"2025-10-27 20:25:39",0.98803,4,gonappuccino
331,14615188,happy80088,"2025-10-28 08:59:12",0.98803,1,happy80088
332,14639582,Thiagohghg,"2025-10-31 19:51:50",0.98803,2,thiagohghg
333,14644838,adnanJH-,"2025-11-02 04:32:41",0.98803,3,adnanjh
334,14565457,"Eabo Xu","2025-11-01 23:54:21",0.98803,10,eaboxu
335,14604654,"zhu5836352 Zhu","2025-11-03 10:23:53",0.98803,19,zhu5836352zhu
336,14481613,"Syam Nune","2025-11-03 15:17:11",0.98803,3,syamnune
337,14592261,asmitha1142007,"2025-11-03 16:42:03",0.98803,9,asmitha1142007
338,14646165,"Vangmai konakanchi","2025-11-04 07:45:16",0.98803,2,vangmaikonakanchi
339,14421585,"Seelam Sai  Reddy","2025-11-05 04:15:23",0.98803,10,seelamsaireddy
340,14490243,"GUDUPATI BHARATH KUMAR","2025-11-05 06:44:44",0.98803,9,gudupatibharathkumar
341,14490239,PURNACHANDH.SUNKARA,"2025-11-05 06:46:26",0.98803,9,purnachandhsunkara
342,14490146,"Manikanta bodapati","2025-11-05 07:03:13",0.98803,2,manikantabodapati
343,14591813,"G Arya bhagavan","2025-11-05 07:03:45",0.98803,3,garyabhagavan
344,14381746,Chanikya_21,"2025-11-05 07:04:52",0.98803,2,chanikya21
345,14642502,"Yaswanth Gurram #2","2025-11-05 07:08:11",0.98803,2,yaswanth1704
346,14608827,"Botta Navya","2025-11-05 07:53:24",0.98803,3,bottanavya
347,14638613,"SUMA SREE VEMURI","2025-11-05 07:54:33",0.98803,2,sumasreevemuri1116
348,14490223,"Abhinav Rayidi","2025-11-05 07:54:47",0.98803,4,abhinavrayidi
349,14608851,"Itha. Leela priya","2025-11-05 08:00:10",0.98803,3,ithaleelapriya
350,14457709,"Miryala Achyuthkumar","2025-11-05 09:46:07",0.98803,4,miryalaachyuthkumar
351,14598903,"B.VIJAY CHOWDARY","2025-11-07 03:53:40",0.98803,2,bvijaychowdary
352,14666769,"tammana joshit","2025-11-05 09:48:43",0.98803,1,tammanajoshit
353,14616001,"MOGHAL LITHISHMA BEGUM","2025-11-06 01:46:35",0.98803,8,moghallithishmabegum
354,14644530,"KADA KOUSHIK","2025-11-06 02:45:01",0.98803,14,kadakoushik
355,14646267,"khagendra sai","2025-11-06 04:21:02",0.98803,5,khagendrasai
356,14646380,"KADAMBALA YASWANTH","2025-11-06 06:19:05",0.98803,3,kadambalayaswanth
357,14649318,"P V Vamsidatt","2025-11-06 08:19:46",0.98803,2,pvvamsidatt
358,14648692,"KADA KARTHIK","2025-11-06 08:20:33",0.98803,2,kadakarthik
359,14648665,"mutyala saikalyan","2025-11-06 08:23:48",0.98803,2,mutyalasaikalyan
360,14673940,bingWong04,"2025-11-19 05:26:26",0.98803,19,bingwong04
361,14664752,"Vishwajeeth Shikari","2025-11-07 01:57:26",0.98803,2,vishwajeethshikari
362,14677781,"BESTHA SAI THRIPURA","2025-11-08 10:25:20",0.98803,2,besthasaithripura
363,14677802,sahasrasharma,"2025-11-08 10:25:41",0.98803,2,sahasrasharma
364,14678226,"GREESHMA ANUPAMA","2025-11-08 09:17:08",0.98803,2,greeshmaanupama
365,14437648,"Nishi Priya Rayapudi","2025-11-07 07:38:37",0.98803,1,nishipriyarayapudi
366,14679266,"Suhana Zameer","2025-11-07 07:39:41",0.98803,1,suhanazameer
367,14679269,"ASujanaReddy ","2025-11-07 07:39:58",0.98803,1,asujanareddy
368,14679286,"MODUKURU BALA SANJANA","2025-11-07 07:42:54",0.98803,1,modukurubalasanjana
369,14658288,"Rakshitha Sammeta","2025-11-07 07:55:51",0.98803,2,rakshithasammeta
370,14684744,"Nishitha Kosuri","2025-11-08 04:25:30",0.98803,2,nishithakosuri
371,14685018,"Thượng Hải Lê Tấn","2025-11-08 05:19:46",0.98803,3,thnghiltn
372,14714627,"Vamshi Bandari","2025-11-13 08:16:11",0.98803,11,vamshi78
373,14723028,"Harshitha Koppuravuri","2025-11-13 07:34:28",0.98803,1,harshithakoppuravuri
374,14723714,narasimha32598,"2025-11-13 09:12:17",0.98803,10,narasimha32598
375,14643702,"GUNDLAPALLI SRI HARSHA ","2025-11-13 13:31:54",0.98803,4,gundlapallisriharsha
376,14725482,MeLearnKBing,"2025-11-19 02:36:05",0.98803,31,melearnkbing
377,14730599,"[Deleted] ca3e3a2e-4de5-46d6-9449-6c3c63c2ea3c","2025-11-14 03:46:45",0.98803,3,del=de5114ccdbe14cc5
378,14740373,"Liam Arden","2025-11-15 04:42:55",0.98803,2,liamarden
379,14850308,"Ming Chen #3","2025-11-27 18:36:42",0.97129,10,qwertyming
380,14851482,QWERTYwMing,"2025-11-27 19:33:52",0.97129,4,qwertywming
381,14534222,"futa #3","2025-10-31 15:32:26",0.96650,2,futa2k0ba
382,14808016,martin222,"2025-11-21 16:04:40",0.95933,7,martin222
383,14554150,fffau,"2025-11-25 17:46:10",0.95454,6,fffauun
384,14645704,"Iran Bezerra","2025-11-09 23:13:42",0.94736,11,iranbezerra
385,14301462,"nafi as grinder","2025-09-29 11:28:46",0.94019,3,nafiasgrinder
386,14743721,jnzhbtgvfdsa,"2025-11-15 10:56:08",0.94019,8,jnzhbtgvfdsa
387,14631797,zq1078903,"2025-11-06 10:05:08",0.92105,10,zq1078903
388,14295988,"Jay Ademola","2025-10-09 13:28:24",0.89473,57,crownedprinz
389,14571585,owiedotch,"2025-10-21 15:50:47",0.89473,8,owiedotch
390,11106318,"Ito Kojiro","2025-11-17 05:16:52",0.89473,81,itokojiro
391,14700328,"Jacob Aronow","2025-11-14 23:37:05",0.89473,7,jacobaronow
392,14755108,victora12345678,"2025-11-20 11:47:49",0.89473,8,victora12345678
393,12338349,Kupper,"2025-11-23 10:10:05",0.89473,10,kupper
394,14794619,N97141132吳姃庭,"2025-11-27 15:21:55",0.89473,40,n97141132
395,14818894,Inaaa77,"2025-11-27 08:46:11",0.89473,11,inaaa77
396,14713879,"JL H","2025-11-16 08:26:27",0.88277,12,errorman123
397,14584542,"Francis sssss","2025-11-06 04:34:30",0.87799,17,francissssss
398,14583916,"JohnC #2","2025-11-06 03:10:43",0.87799,24,johnceen
399,14795659,"莊承霖 N97141506","2025-11-21 13:17:10",0.87799,7,n97141506
400,14805514,jinming_wang6677,"2025-11-22 03:03:15",0.87799,3,jinmingwang6677
401,14821713,Aizawa.K,"2025-11-23 16:28:47",0.87799,1,aizawak
402,14816545,"rn lea","2025-11-23 16:29:19",0.87799,3,rnleagm
403,14694481,"xiao sen","2025-11-24 01:29:24",0.87799,34,xiaosen
404,14834832,"Jima Joseph","2025-11-26 03:11:45",0.87799,12,jimajoseph
405,14817328,Cui5752,"2025-11-25 13:46:44",0.87559,17,"cui5752,kxr6149,liugexian,red7492"
406,14691744,Wanineko,"2025-11-17 15:38:07",0.87320,60,wanineko
407,14842310,陳敬元yuanGGYY,"2025-11-26 11:50:53",0.87320,1,yuanggyy
408,14843813,lyyyyuuy,"2025-11-27 02:17:47",0.87320,20,lyyyyuuy
409,14151752,liuyishj,"2025-11-27 12:50:26",0.87320,14,liuyishj
410,14715647,Msaigal,"2025-11-14 23:51:22",0.86363,9,msaigal
411,12586719,"Voic Andrei","2025-10-13 08:27:39",0.85885,11,voicandrei
412,13635330,sun_sode,"2025-11-17 07:44:48",0.85645,11,sunsode
413,14801334,"Sanjeev U Rao","2025-11-20 21:27:50",0.85167,1,sanjeevurao
414,13777253,"Konan SASAKAWA","2025-10-05 07:00:32",0.83732,1,konansasakawa
415,14549683,LaNKuN,"2025-10-17 15:04:35",0.83732,3,aigrok
416,14668169,"Giridhari Meher","2025-11-05 13:53:38",0.83014,1,giridharimeher
417,14423004,"Yujie #3","2025-10-17 05:43:14",0.82775,6,roonat
418,14635175,"Lovie Kovieee","2025-11-05 23:05:22",0.82775,25,loviekovieee
419,14699118,"wang zishan","2025-11-18 10:30:47",0.82775,12,wangzishan
420,14397550,"[Deleted] c9194d51-66e6-4c43-9a8e-cd0629859278","2025-10-06 16:55:41",0.82535,15,del=fbfc5ffc0f29a776
421,14638589,morty_2223,"2025-10-31 16:36:52",0.82535,10,morty2223
422,14329682,"Max Grübmeyer","2025-11-08 18:00:06",0.82296,18,maxgruebmeyer
423,14108532,"Kazuki Ihara","2025-11-22 09:17:21",0.82296,77,kazukiihara
424,14701119,"Shivanandan L","2025-11-10 18:29:26",0.82296,1,shivanandanl
425,14708128,WajihG,"2025-11-13 22:34:45",0.82296,21,wajihg
426,14715102,"Minato Yukina","2025-11-17 14:07:07",0.82296,12,puritysirius
427,14711264,"Neethu Mahesh","2025-11-14 16:51:45",0.82296,4,neethumahesh
428,14755613,"Noi Key","2025-11-19 10:50:23",0.82296,12,noikey
429,14777706,李其隆,"2025-11-18 08:53:15",0.82296,1,llloooccc
430,14757915,luhao666,"2025-11-20 05:52:15",0.82296,13,luhao666
431,14779911,luhao666666,"2025-11-18 14:24:30",0.82296,6,luhao666666
432,14777441,shoumaixindong12,"2025-11-19 02:57:59",0.82296,20,shoumaixindong12
433,14788806,quaohan,"2025-11-19 08:20:38",0.82296,4,quaohan
434,14723434,"Deandre Dasigan","2025-11-20 16:15:35",0.82296,15,deandredasigan
435,14680713,youxiangtailang,"2025-11-20 11:58:00",0.82296,2,youxiangtailang
436,14808105,galagame5740,"2025-11-21 13:13:33",0.82296,6,"desertedcity,donny157,nosoundwy,youway417"
437,14767590,2024python5812,"2025-11-24 12:44:30",0.82296,6,"chenhongrui20245812,dbdxscwy,harryane,zhongxujia5748"
438,14481397,"oliveira #2","2025-10-12 13:38:26",0.82057,9,oliveira22
439,14535187,"Rodin Paratte","2025-10-15 11:49:03",0.82057,10,rodinparatte
440,14535302,rzfdsknjfdjfjfdjsjfd,"2025-10-15 13:00:39",0.82057,9,rzfdsknjfdjfjfdjsjfd
441,14536479,Alexiserkldflj,"2025-10-16 16:35:47",0.82057,5,alexiserkldflj
442,14595805,Universo_25,"2025-10-31 01:06:54",0.82057,59,universo25
443,14683367,"yuki okanouchi","2025-11-17 01:56:31",0.82057,66,macnouchi
444,14794694,LinBingWei,"2025-11-27 08:41:32",0.82057,46,linbingwei
445,9576515,"Mark Obozov","2025-10-02 18:54:19",0.81818,1,markobozov
446,14481804,D_EXIST,"2025-10-06 10:47:48",0.81818,4,dexist
447,14404202,"TungVu_ML #SGU","2025-10-15 12:08:19",0.81818,20,tungvu1103
448,14563064,藏红花X,"2025-11-23 08:48:29",0.81818,13,hnsfdxzhh
449,14451267,"Dirty Johnny","2025-10-27 06:48:09",0.81818,13,dirtyjohnny
450,14451340,"Li Nuo","2025-10-20 09:50:14",0.81818,2,leenuo
451,14603032,"Pip Leanna","2025-10-26 09:57:14",0.81818,3,pipleanna
452,14633500,elrick25,"2025-10-31 00:58:11",0.81818,20,elrick25
453,14625056,"Lucia Vaccari","2025-10-31 01:15:29",0.81818,30,luciavaccari
454,14551776,Maxi_GM,"2025-10-31 01:23:13",0.81818,62,maxigm
455,14594979,"Germán Maximiliano","2025-10-31 18:07:46",0.81818,48,germnmaximiliano
456,14632970,"nowty l","2025-11-15 22:45:38",0.81818,67,nowtyl
457,14528036,"Kosuke NORIDOMI","2025-11-16 04:01:11",0.81818,106,kosukenoridomi
458,14725378,きゅうり,"2025-11-15 03:43:19",0.81818,24,cucumber1117
459,14734683,-AlexejKr,"2025-11-19 15:09:42",0.81818,7,alexejkr
460,14451176,f0xsinger,"2025-11-18 03:43:24",0.81818,2,f0xsinger
461,14733799,"haoxiang jiang","2025-11-22 03:59:28",0.81818,26,haoxiangjiang
462,14849757,"Bababa Hao","2025-11-27 14:16:59",0.81818,10,bababahao
463,14849786,"Sabi Shen","2025-11-27 14:27:26",0.81818,10,sabishen
464,14430946,"Miles John","2025-09-29 19:29:55",0.81578,7,milesjohn
465,14386559,"Nguyễn Đăng Khoa","2025-10-26 12:53:37",0.81578,50,"nadkli,truclyyyy"
466,14502752,"Phúc Hồng","2025-10-09 12:11:51",0.81578,7,phuc11112q
467,14403849,"Thanh Tùng Phan","2025-10-13 06:24:57",0.81578,8,phthanhtung
468,14477389,"Thai #2","2025-10-15 07:31:17",0.81578,15,iuuoii
469,14405694,"Lư Hồng Phúc","2025-10-21 12:43:20",0.81578,31,lhngphc
470,14478372,"Kim Vy","2025-10-21 14:25:22",0.81578,67,kimnewbie2025kaggle
471,14517984,HH4555p,"2025-10-12 11:30:58",0.81578,7,hh4555p
472,14513692,ZhuTianjing,"2025-10-14 09:02:32",0.81578,2,zhutianjing
473,14493780,brooklynwhittaker,"2025-10-14 22:43:55",0.81578,8,brooklynwhittaker
474,14535107,maxence808,"2025-10-15 13:14:45",0.81578,10,maxence808
475,14536500,Maxencsimon,"2025-10-15 13:59:20",0.81578,3,maxencsimon
476,14536135,adlaulauZAZA,"2025-10-15 14:00:56",0.81578,8,adlaulauzaza
477,14331561,Cvin,"2025-10-15 16:50:54",0.81578,16,cvin8503
478,14588826,"asobimo tenma","2025-10-25 19:52:45",0.81578,29,asobimotenma
479,14612180,"Universal Music","2025-10-31 00:27:49",0.81578,50,universalmusic
480,14631332,sUkong,"2025-11-26 14:03:02",0.81578,17,sukong0408
481,12179713,LIjinni,"2025-11-04 13:49:39",0.81578,5,lijinni
482,14501447,FrancisEM,"2025-11-20 04:34:00",0.81578,16,francisem
483,14584025,"Benj Essa Cuarteros","2025-11-06 05:32:53",0.81578,7,benjessacuarteros
484,9734193,"Andries Danu","2025-11-10 08:49:56",0.81578,2,eu1234
485,14683915,"yuki okanouch","2025-11-12 04:11:53",0.81578,46,yukiokanouch
486,14704304,LeWaldm,"2025-11-12 13:18:22",0.81578,16,lewaldm
487,14496316,Wilson_Ping,"2025-11-12 12:27:39",0.81578,4,wilsonping
488,13482346,zusman,"2025-11-14 09:37:28",0.81578,12,zusman007
489,14645925,"bouzouita wafa #2","2025-11-13 23:57:51",0.81578,67,bzwafa
490,14723873,"shia ruo","2025-11-14 05:01:05",0.81578,19,shiaruo
491,14689162,"Yusa Aihara","2025-11-22 09:13:40",0.81578,34,yusaaihara
492,14742854,fyguhij,"2025-11-15 07:34:15",0.81578,10,fyguhij
493,14743873,SaniyaKhan123,"2025-11-24 10:04:06",0.81578,3,saniyakhan123
494,14747145,ammsaeed01EDU,"2025-11-17 15:43:12",0.81578,7,ammsaeed01edu
495,14757879,来間友彦,"2025-11-23 11:16:30",0.81578,27,asukaasu
496,12663359,LZZZzzzj,"2025-11-17 08:43:16",0.81578,9,lzzzzzzj
497,14772894,yomogii,"2025-11-18 04:07:59",0.81578,1,yomogii
498,14755721,super293,"2025-11-18 05:51:13",0.81578,5,super293
499,14712206,"denis plavljanić","2025-11-19 02:17:32",0.81578,18,yxooxy
500,14790450,Yichu5952,"2025-11-24 14:33:00",0.81578,47,"lidongzeze,mottoyan,yangjianyi,yichu233"
501,14790328,Mark1054,"2025-11-19 16:41:03",0.81578,9,mark1054
502,12177312,"Chen Lin Chuang","2025-11-20 06:11:38",0.81578,11,chenlinchuang0227
503,14806039,yuchingyu,"2025-11-21 08:22:12",0.81578,3,yuchingyu
504,14790221,"賴冠霖 LAI,KUAN-LIN N97141433","2025-11-22 16:23:39",0.81578,14,laikuanlinn97141433
505,14798175,Yi-Hua,"2025-11-25 05:20:14",0.81578,28,awesomeeric
506,283105,ymeguro,"2025-11-24 12:49:38",0.81578,11,meguro0217
507,14842213,N97141483洪偉喬,"2025-11-26 11:56:23",0.81578,6,n97141483
508,14849835,"Tai Tianjb","2025-11-27 14:30:28",0.81578,2,taitianjb
509,14468065,"­김다연 | 정보시스템학과 | 한양대(서울)","2025-10-02 07:01:32",0.81339,2,kingdayeon
510,14456395,"Pradhap Rajamani","2025-10-09 01:36:21",0.81339,20,pradhaprajamani
511,14484465,"john eseyin","2025-10-08 06:22:14",0.81339,30,johneseyin
512,14467503,"Jay Ademola 2","2025-10-08 07:17:57",0.81339,2,jayademola2
513,14612376,kaggle_kf2025,"2025-10-31 00:38:08",0.81339,50,kagglekf2025
514,14579784,"Neil KIUCHI","2025-11-04 22:16:24",0.81339,32,neilkiuchi
515,14551777,"Thiago Perez San Miguel","2025-10-31 18:55:49",0.81339,23,thiagoperezsanmiguel
516,14596648,"Deian Teze","2025-10-31 18:29:06",0.81339,11,deianteze
517,14656247,Pepo12,"2025-11-05 16:08:58",0.81339,20,pepo12
518,14650479,expfuncx,"2025-11-14 13:21:44",0.81339,75,expfuncx
519,14540281,"AY20252026 LBYEC3BG3P1","2025-11-13 00:15:30",0.81339,17,karlfuentespina
520,14764905,"lee si jong","2025-11-18 08:34:48",0.81339,2,leesijong
521,14805909,hihiqqyo_3,"2025-11-23 04:46:15",0.81339,11,hihiqqyo3
522,14806291,ncuecsie116,"2025-11-21 08:30:30",0.81339,1,ncuecsie116
523,14806793,XinchangDong5731,"2025-11-25 05:51:43",0.81339,7,"csr5887,dongxinchang5731,nbb5904,yan5758"
524,14794349,hihiqqyo,"2025-11-23 04:43:21",0.81339,20,hihiqqyo
525,14811537,jmmmmmmmj,"2025-11-23 07:25:28",0.81339,2,jmmmmmmmj
526,7495345,Galbraith,"2025-11-23 22:18:20",0.81339,1,galbraithdv
527,14829719,Xian0703,"2025-11-27 20:04:51",0.81339,16,xian0703
528,14794535,martin11534,"2025-11-27 01:08:57",0.81339,16,martin11534
529,14431224,"Akshata Madavi","2025-10-01 02:34:12",0.81100,9,akshatamadavi
530,14484635,"Jitendra Jh","2025-10-06 00:02:42",0.81100,9,jitendrajh
531,14405530,Irthn1311,"2025-10-21 12:56:26",0.81100,29,irthn1311
532,12281051,"Matt McDonagh","2025-10-29 14:23:49",0.81100,9,mattmcdonagh
533,2020396,"SAIT VNTU","2025-10-27 17:38:38",0.81100,1,vbmokin
534,14618422,"Jia Liang","2025-11-10 02:39:56",0.81100,27,jialianglj
535,13538332,dongzhanhao,"2025-11-03 07:26:42",0.81100,6,dongzhanhao
536,14664351,shishamo0328_3,"2025-11-10 11:40:14",0.81100,42,shishamo03283
537,14658086,shishamo0328_2,"2025-11-09 13:04:44",0.81100,56,shishamo03282
538,14600106,"Tom Rossi","2025-11-11 21:11:56",0.81100,20,tomrossi
539,14665449,"Chen Lou","2025-11-27 06:41:11",0.81100,104,chenlou
540,14742170,o678uj,"2025-11-15 06:46:20",0.81100,10,o678uj
541,14742343,"Danae Papadopoulou8","2025-11-15 07:02:57",0.81100,10,danaepapadopoulou8
542,14742485,Shsuhytgre,"2025-11-15 07:14:14",0.81100,10,shsuhytgre
543,14742652,cfgiohjvg,"2025-11-15 07:24:40",0.81100,10,cfgiohjvg
544,14742957,hfgdsfv,"2025-11-15 08:45:19",0.81100,10,hfgdsfv
545,14759200,sukesann,"2025-11-17 06:19:02",0.81100,14,sukesann
546,5349147,nakanoData,"2025-11-18 00:28:46",0.81100,46,nakanodata
547,14779394,takina12138,"2025-11-18 14:05:53",0.81100,10,takina12138
548,14603901,"yuji imura","2025-11-20 02:23:28",0.81100,79,yujiimura
549,14796534,gyoson,"2025-11-20 10:04:22",0.81100,10,gyoson
550,14798312,hfutslowpoke,"2025-11-20 15:03:11",0.81100,5,hfutslowpoke
551,14802950,hihiqqyo_2,"2025-11-21 07:10:39",0.81100,8,hihiqqyo2
552,14809537,Lloren1026,"2025-11-27 12:20:27",0.81100,14,lloren1026
553,14809703,web8711,"2025-11-27 08:54:01",0.81100,20,web8711
554,14810286,"Cindyyyy Huanggggg","2025-11-21 18:34:59",0.81100,1,cindyyyyhuanggggg
555,14586467,泰坦尼克号搜寻队6950,"2025-11-23 13:28:12",0.81100,69,"cubeio,maoruiqi123,quchengyang5959,wwb5774"
556,14820095,"Joey Lin #2","2025-11-23 12:41:24",0.81100,9,joeylinqwe
557,14831436,Jason.H0712,"2025-11-25 02:55:54",0.81100,5,jasonh0712
558,14806381,"SSGSS #2","2025-11-27 15:50:20",0.81100,37,ssgss3
559,14831249,"WANG, HSING-MENG","2025-11-28 01:54:09",0.81100,18,wanghsingmeng
560,14847807,Panton,"2025-11-27 09:20:58",0.81100,10,kagglepanton
561,14803375,aloea4,"2025-11-27 10:48:51",0.81100,25,aolea4
562,14807265,alluwes,"2025-11-27 11:16:34",0.81100,16,alluwes
563,14808951,Loren_student,"2025-11-27 13:35:08",0.81100,20,lorenstudent
564,14850369,SSGSS1220,"2025-11-27 16:07:36",0.81100,3,ssgss1220
565,2650632,abramc,"2025-11-28 01:05:32",0.80861,45,abramc
566,14472661,"Aanjney Kumawat","2025-10-03 06:09:07",0.80861,1,aanjneykumawat
567,14005743,KeremQ,"2025-10-04 09:38:01",0.80861,55,keremq
568,14463743,SilbaQ,"2025-10-04 09:53:01",0.80861,26,silbaq
569,14493190,VoVanTuan,"2025-10-28 05:57:09",0.80861,14,vovantuan
570,14364045,gen_xyz,"2025-10-14 10:48:39",0.80861,1,gengego
571,14535577,jerrix,"2025-10-15 13:28:32",0.80861,9,jerrix
572,14494384,"Nhi nèeee","2025-10-15 22:31:07",0.80861,29,nhineee
573,7633706,"Lovro Selic","2025-10-26 08:11:51",0.80861,1,lovroselic
574,14600477,"Juho Toivonen","2025-11-14 18:18:57",0.80861,77,juhotoivonen
575,11511751,"Leonid Step","2025-11-02 12:30:53",0.80861,3,leonidstep
576,14623143,"Effourth less","2025-11-06 02:31:34",0.80861,20,effourthless
577,12523797,"Tasaka Haruki","2025-11-13 01:14:02",0.80861,23,tasakaharuki
578,14741281,"Angelos Zaimis","2025-11-15 06:13:53",0.80861,10,angeloszaimis
579,14796940,bzdh,"2025-11-20 14:56:08",0.80861,6,bzdhhh
580,14802907,Wwhale0808,"2025-11-21 03:24:58",0.80861,10,wwhale0808
581,14804972,ruddhr4871,"2025-11-21 05:42:33",0.80861,4,ruddhr4871
582,14815020,csS1254039,"2025-11-22 15:35:59",0.80861,10,css1254039
583,14815473,RPGRPG,"2025-11-22 15:55:31",0.80861,4,rpgrpg
584,14794634,manmnacei,"2025-11-25 07:02:16",0.80861,7,manmnacei
585,14829131,戰無不勝,"2025-11-24 16:51:24",0.80861,7,yichu2223
586,14834655,"20070521 assassin","2025-11-25 13:40:33",0.80861,6,assassin20070521
587,14810034,morant8432,"2025-11-27 09:14:47",0.80861,12,morant8432
588,14848803,Hipsters,"2025-11-27 12:20:34",0.80861,10,hipsters
589,14849410,dfo273095,"2025-11-27 13:35:48",0.80861,10,dfo273095
590,14849591,"Dod Sish","2025-11-27 13:45:42",0.80861,10,dodsish
591,14849601,"Tai Shenefp","2025-11-27 13:56:48",0.80861,10,taishenefp
592,14500931,"Banana Duck","2025-10-13 03:48:28",0.80622,5,gracezhixinxie
593,13649453,"Ryan Abedin","2025-10-15 06:40:22",0.80622,1,ryanabedin
594,14535913,"Josselin PLATIAU","2025-10-15 13:20:24",0.80622,4,josselinplatiau
595,14534995,"Kylian Pinto","2025-10-15 14:03:44",0.80622,8,kylianpinto
596,7401934,"zen yama","2025-11-19 21:56:17",0.80622,2,zenyama
597,14565208,Alexandre.D04,"2025-10-22 12:18:11",0.80622,5,alexandred04
598,1732004,MiserableApe,"2025-10-29 18:52:29",0.80622,7,miserableape
599,14573536,Aragaki,"2025-10-31 19:41:05",0.80622,59,aragaki0000
600,14558360,raikuro,"2025-11-04 18:59:50",0.80622,41,raikuro
601,14558278,"Chii Kun","2025-10-30 12:39:24",0.80622,30,chiikun
602,14564945,AY2025T1LBYEC3BEQ2G#8,"2025-11-03 12:15:56",0.80622,80,"aaronabeltristan,jaredjoshualofamia,sareaohannavera"
603,14566189,AY2526T1LBYEC3BEQ2G6P1,"2025-11-04 19:15:06",0.80622,45,"briandavidmetrillo,jianenricongsuy,reuellichangco"
604,14585242,CKingg,"2025-11-18 03:12:19",0.80622,28,ckingg
605,14517692,AY2526T1LBYEC3BEQ2G7P1,"2025-11-07 13:59:55",0.80622,35,"jiaqingouyang,khylerchua,nicholausnarte"
606,14490105,AY2526T1LBYEC3BEQ2G5P1,"2025-11-02 15:22:26",0.80622,55,"nathanaelbajamunde,patriceannebabaran,roshanbabaran"
607,14572349,MSerikzhan,"2025-11-02 23:36:32",0.80622,10,mserikzhan
608,14586109,"Meow Meaw","2025-11-03 07:17:43",0.80622,22,meowmeaw
609,14629852,Azuma86,"2025-11-05 11:32:44",0.80622,12,azuma86
610,12869241,"kihara tomohiko","2025-11-08 06:09:00",0.80622,15,kiharatomohiko
611,14695207,"ROYCE GABRIEL DE GALA","2025-11-10 09:38:43",0.80622,10,roycegabrieldegala
612,14714902,"Dodo Ciel","2025-11-12 11:46:38",0.80622,1,dodociel
613,14730607,Aaron_76105,"2025-11-14 08:09:54",0.80622,10,aaron76105
614,11863088,AkashKon12,"2025-11-14 18:01:13",0.80622,1,akashkon12
